Datetime,Username,Like Counts,Tweet,Class
2022-10-27 03:39:19+00:00,BoraIlgi,6,"@collegemenfess Pihak kampus masih memikirkan kesehatan mahasiswa baik jiwa maupun raga, apalagi ini FK.

Kita nggak tau seberapa parah mental ilness seseorang, dan letak sial maupun nggaknya juga ditentukan dari orang yang mengalami. Siapa tau dia memang butuh istirahat dulu?",Others
2022-12-18 13:47:48+00:00,purpleefine,0,"@tanyakanrl Banyak, mental health gue salah satuny",Others
2022-11-08 04:39:34+00:00,its_Okaa_,0,"READING = Menguji kesehatan Jantung, Mental, Nyali, Batin, Lahir. Dkk",Others
2022-11-17 08:54:36+00:00,maulanaa_____,1,"mulai sekarang belajar menerima kenyataan, take care of your mental health",Awareness
2022-11-07 00:02:21+00:00,virginiasws_,0,"@Manguntod @tolongdiisiya @sbyfess Y, perlu dibicarakan baik baik.
Nek aku ndek ingi bubar e mergo aku capek seh mas. Capek ngalah trs, capek memaafkan dan nunggu tpi dia ga berubah berubah, capek soale aku ngrasa berjuang sendirian. Demi kesehatan mental diri sendiri, mending dipedotne wae, mungkin emg du jodone",Awareness
2022-12-29 03:37:02+00:00,rozalyna_,0,Org tu nk cuti sabtu ahad utk physical and mental health. Kalau abg nk kerja 24/7 tkpe abg buat la tp tkpayah bising bising ckp tu punca anak muda miskin.,-
2022-12-17 10:55:37+00:00,rchlvo,0,"Ternyata segala sesuatu yg gratis atau nggak bayar itu emang bener ya dibayarnya pake mental health, contohnya naik jaklingko. Selalu makan ati kalo naik jaklingko. 😂",Stigma
2022-12-02 18:26:19+00:00,BHadjon,0,"@vivitrivianti @sosmedkeras Katanya ini untuk kesehatan mental pasangan suami istri, terus yang belum menikah gimana tu?🤣",Others
2022-11-22 16:11:43+00:00,phatets_,0,Kakayanon ba tak mental health?,-
2022-12-31 02:18:17+00:00,__mxxnlightbae,0,"@nyaw_root @worksfess Huhu... lebih aware sama mental health.
Tapi suka nyari tantangan hidup :')",Awareness
2022-11-02 13:37:42+00:00,frappeschvrll,0,"Jadi diri sendiri aja gk usah ikut-ikutan yg gk penting, lebih rajin ibadah lagi, jaga kesehatan fisik dan mental",Awareness
2022-12-13 23:20:15+00:00,inyourmaeum,0,"@areumdeobi asliii takut bgt sama mental health member kalau gini trs gimana coba, udah kemarin pas fancon tuh pada curhat tahun ini berat buat mereka:(",Feelings and Problematization
2022-12-09 16:00:57+00:00,oOctoopUsSss,0,"Entah sampai kapan, tapi waktunya ga di tentukaannnn, happy good health mental and selfffffff",Others
2022-12-14 23:49:40+00:00,archaesd,2,"@folkloredarl @abicdefu_ @tanyarlfes Apa apaa kok mental health, klo salah ya salah aja",Feelings and Problematization
2022-11-20 02:29:35+00:00,diamond43567,0,"Apakah seorang Bos pantes ngomongin anak buahnya, (?) dan sangat disayangkan bukan fakta yang di omongin, karangan cerita dia sendiri 🤮 pdhl sangat well educated and seorang yg ktanya menjunjung tinggi kesehatan mental wtf",Feelings and Problematization
2022-11-06 11:05:50+00:00,hazelnyd22,1,@mandarinfess Sebaiknya nonton episode2 terakhir dalam kondisi kesehatan mental sedang stabil ya 😭🥲🙏,Others
2022-11-02 23:23:54+00:00,yawnrzzn,0,"@moonareas Jangan biasakan pake mental health card buat tameng lu untuk menjustifikasi sikap atau kelakuan lu yang udah jelas salah, ya. Lu harus belajar itu. Harsh truth? Iya, if you want to take it the other way, that's on you. Belajar ya. Also seek for professional help.",Feelings and Problematization
2022-12-31 19:08:17+00:00,HilariousBozo,3,Jobs ink pass ha nhi... Mental health inki kharab hi... Future inka dark hai... Bas firing karwa lo inse 😤😤😤😤😤😤🤌🏽,-
2022-12-04 07:49:13+00:00,RinaBibbui,0,"Udah jalan aja yang lurus gitu, gak usah nengok kanan kiri bisa celaka beneran. Berusaha cuek dan gak peduliin hate komen lebih baik buat kesehatan mental gue dan ngelindungin bias gue biar gak liat udah gitu aja.",Awareness
2022-11-11 01:28:30+00:00,ndreiaaaa,0,"@hanmula pokoknya mental health diri sndiri aman, mental health org lain gausah dipeduliin 😎",Others
2022-11-15 23:08:24+00:00,aksara_meraki,3,"@18fessss Jangan gantungin hidupmu ke orng lain!
Bahkan ke psanganmu. Bersndar? Boleh. Seperlunya saja. Silent treatment?
Lo sendiri kena mental health tp lo juga abai sama mental orang dg ngediemin.",Others
2022-12-16 15:29:42+00:00,mnsyhar,0,@ezash Gimana caranya mental health dan empati angkanya ga inline wkwk,Others
2022-12-14 12:22:14+00:00,cantipbgt,0,@adhityawiputra sgat mengganggu mental health 😥,Others
2022-11-24 04:55:17+00:00,pipqqooo,0,"appreciate how org puskesmas di faskes w notice how mess my mental health saat ini sampai akhirnya mereka tawarin buat screening kejiwaan dan merujuk w ke psikolog, sehat2 ya mas mba puskesmas 🥲👍🏻",Accessibility and Funding
2022-12-09 04:58:57+00:00,firdaustaicho,0,"@wnfarhanaIBR @AfiqAriffinNMC Apply sekali dengan report, doc suruh cuti, mental health kena jaga🤣",Others
2022-12-11 03:53:56+00:00,mar_ulfaaa,0,"@onedfess Team yg dari awal ga pernah mau hujat liam., buat gw sekarang kesehatan mental &amp; bahagia dia prioritas utama.,♡♡♡",Others
2022-12-29 02:27:18+00:00,jeonghancintaku,0,"Clean eating memang bagus utk kesehatan tubuh, tp tidak untuk mental 🤣🤣 udah migrain 2x dlm seminggu",Stigma
2022-12-17 14:57:15+00:00,dimaswrdj,0,"@Auliarahmaps Apa boleh buat, demi kesehatan mental dan finansial 😄",Awareness
2022-12-12 05:19:57+00:00,Vigniti1,0,"Untuk yang melakukan kemungkaran then menggunakan mental health tak ok lepastu orang tegur baik2 tak nak dengar tak perlu nak expect orang akan tegur baik2 pasni. Ok😊

Nak expect apa? Orang bagi pingat kebesaran untuk diorang pftt, lepas dah tegur kau tak nak dengar so apa2",Feelings and Problematization
2022-11-24 11:47:52+00:00,hanatalianto,0,@gapongism @collegemenfess Aduh. Kamu kok gitu sih. Aku bikin thread tentang kamu yg sudah abusive ke mental health aku. Aku laporin ke autobase! 💢,Others
2022-11-24 09:33:14+00:00,kishi_ut,0,"Secapek2nya aku selama ngelola mentalku sendiri, keknya ga pernah ada cerita aku bolos kelas. Mental health penting, tapi penting buat nyelesaikan apa yang udah kamu mulai. Capek kuliah ga bisa serta merta kabur gitu aja kan, lu masih bisa hiling abis kuliah.",Feelings and Problematization
2022-11-13 15:53:14+00:00,univcantik,0,"@tvindonesiawkwk Jgn buka di Jaksel, ada budaya mental health issues disana",Others
2022-11-08 09:38:03+00:00,15hunni,0,@rrenlf Klau mashiho sbb dia still kne pulihkan mental health dia n yedam sbb nk teruskan kerjaya dia as a producer☹️☹️,-
2022-11-24 19:23:32+00:00,AliciaVanAkker,0,"@prasprasetja Bahkan skrg ada mental health coach tp ga ada background psikologi 😅

Serem bgt asliii..

Kalau mereka salah gmn???",Stigma
2022-11-09 11:57:10+00:00,IlliyyinaR,0,"@treasuremenfess Mashi, aku dr masa depan, ini lagi pinjam mesin waktu punya Dolaemong, tp yg onlen. Tolong jaga kesehatan fisik &amp; mental kamu. Bahagia selalu. Kamu ace nya Teume yang kuat+lucu, jd, tolong bareng Trejo u/ waktu yg lama, ya. Aku gak pernah ngerasain momen Trejo OT12. So, jebalyo~",Awareness
2022-11-28 12:20:35+00:00,Ariefki_14,2,"Saya tidak memutuskan kan hubungan dengan siapapun.saya berusaha selalu ada jika memang saya di perlukan dan di ajak.saya hanya sedang menjaga kesehatan mental saya dana saya hanya akan berdiri di tempat saya di hargai meskipun saya akan sendiri,",Others
2022-11-25 11:00:34+00:00,itssooyaas,0,"@rubyjanedenini_ @ndeukkk mereka pikir dg ngatain kek gitu oppa mereka bakal notice mereka? jatuh cinta klepek2 ke mereka?
kasihan sama kesehatan mental mereka",Others
2022-12-18 11:52:49+00:00,peanatsbean,0,"kayaknya ada menyinggung mental health jg deh, terbukti dari member yg keluar dan gurunya(?) yg tiba-tiba mengundurkan diri.",Others
2022-11-15 07:54:05+00:00,Lina334118731,0,"@combipharID 1. Kurangi stres, kenali beragam manfaat meditasi pernapasan
2. Mental health, penyakit yang sering di remehkan
#SehatEsokDimulaiKini",Stigma
2022-12-19 11:09:35+00:00,KartikaTekad,0,"Mati matian ngejaga mental health, tp kerjaanya jadi admin😌",Feelings and Problematization
2022-11-25 09:35:37+00:00,dikalacanda,0,Kesehatan mental atau mentalnya harus dikuatin lagi? Yang mana yang bener? 😕😕😕,Others
2022-12-15 08:17:47+00:00,zdqxbpz,0,@KrimErha Wahh mental health msh 7. Pdhl srg dibuli tijo wkwk 😂,-
2022-11-30 05:40:28+00:00,bloop__bloop,0,Tiba2 terinspirasi nak sambung master but knowing my mental health capabilities nanti2lah haha,-
2022-11-09 02:47:28+00:00,ardifrederiic,0,"Tinggal sama orang tua gratis, tapi dibayarnya pake kesehatan mental wokwokwok",Stigma
2022-10-29 16:54:02+00:00,bobamilkteagurl,0,@worksfess Disuruh berobat gapernah mau. Soalnya merasa bisa ‘mengobati’ dirinya sendiri karena latar belakang pendidikannya ada kaitannya sm mental health. Kacau deh pokonya,Others
2023-01-01 10:47:18+00:00,arxars,0,"Gw mau tahun ini better. Dari segi apapun. Kesehatan, mental, pekerjaan, duit better lahh. Aamiin",Others
2022-11-13 05:33:23+00:00,jeffryrisandy,1,"@dndhn_ @ndagels Motivasi yg baik buat kesehatan finansial juga mental perantau, lanjutkeun bro 👍🏻",Others
2022-11-12 11:48:40+00:00,72kMw76aDf33R,3,JUJUR sebelum masuk kuliah gue kek IDGAF about mental health i do not care about BEING WELL tp making kesini makin...ywdh sepertinya gue mmg butuh ilmunya,Awareness
2022-11-29 08:36:37+00:00,neelaidamilan,0,"Profesional karena drpd dia gak bisa kasih hasil optimal, dan dia paham kalo dia sudah di batasnya akhirnya dengan berani mengundurkan diri. Gak ada title yg seharga mental health kalian 🙂",Others
2022-10-30 10:44:48+00:00,hnniszs,0,aku ni banyak kerja pending tau 🥲🥲🥲 tapi very slow progress sebab mental health #1 🥲🥲🥲🥲 i can do it i can do it i can do it 🥲🥲🫡🥲🫡🫡🥲🥲,Others
2022-12-19 10:25:57+00:00,mfdlh99,0,"Awokawok.. gila bett sampe 3x ganti pimpinan departemen. Separah ini memang, yok yok jangan lama² disini, ga bagus buat kesehatan mental dan batin 🤣",Awareness
2022-11-03 03:54:17+00:00,butifyul,0,"@winkiee2 @tanyarlfes pengen nonjok kan? org rumah tuh gatau ataupun paham soal mental health, jd galangsung ngerasa atau self diagnose kek mentalnya gmn2. ya engga membenarkan juga buat do something bad, tapi kesel. pernah nginjek kaki adekku gegara blg kntl, trs malah jd berantem, diomel mama deh:)",Feelings and Problematization
2022-12-07 12:26:46+00:00,daffodilvy,0,"@Ree_moww @xolovephine @worksfess Mjb kak, cars survive selama belom dapet kerja gmn kak? Terutama di kesehatan mental kak? Aku dah setahun juga hampir gila 😭🙏",Others
2022-11-10 10:18:13+00:00,elsjng_,1,"@BTS_AHC_IDN @BTS_twt Ada byk bgt. Mrka itu bnr² mental health. Dlu wktu SMP smpet dibully gk tau krna alasan apa. Pas SMA, dgr² lagu bangtan, &amp; disitu sadar, bodo amat gua di bully utk hal yg bkn gua lakuin. Gua bkl buktiin klo gua lbh² di banding pembuli itu. Dan yeah this is me now after met them",Feelings and Problematization
2022-12-01 12:46:42+00:00,madnasan,3,"@tanyarlfes bangke nih netizen yg ga paham. urusan biologis itu normal utk yg sdh menikah. apalagi kondisi susah gitu, satu-satunya ""rekreasi"" yg mudah ya ngewe. ngemeng mulu mental health, tp yg gini ga paham.",Others
2022-11-23 11:43:56+00:00,orenjishineyy,0,@ttakutketauan @tanyakanrl Sama satu lagi. Di osis koar-koar pendidikan mental kaya gitu. Lah ntar dianya dimarahin guru atau ortu langsung bikin thread mental health nya tersakiti gara” abis dimarahin. Problem banget wkkk,Others
2022-11-13 02:45:13+00:00,jeppaguri,0,"Oiya baru inget khutbah jumat kmrn yg rada impresif temanya ""jangan lupa bahagia"" wkwk keren ustadnya concern dgn mental health",Others
2022-12-16 03:03:45+00:00,aimanjy,0,lemah sikit bila boss cakap pasal mental health...,Others
2022-12-16 17:32:02+00:00,aprilboyhwa,3,"I hope kak lyn rest well, diluar peran dan jasanya yg luar biasa bgt buat atinytwt dia juga cuma manusia biasa. Mental health dia lebih penting skrg.",Awareness
2022-11-04 04:22:20+00:00,dindazahum,1,"Selama ini cuma liat di tiktok kyk impersonate ttg anak Gen Z di tempat kerja yg dikit2 mental health, overwhelming dll. Skrg ngerasain sendiri anak 2000an baru intern trs bilang klo overwhelmed dan mau take a break a.k.a gak kerja dulu…🫡🫡",Youth
2022-11-04 22:47:49+00:00,exdamss,0,@txtdrlinkediin ujung2 nya mental health blablablabla,Others
2022-10-26 14:54:39+00:00,jehoein,41,@kdrama_menfess lebih baik duluin kesehatan mental kak🙏,Awareness
2022-11-02 15:31:56+00:00,privnaa3,0,"belajar menerima kenyataan, ga boleh egois, ga boleh maksa ,take care of your mental health",Awareness
2022-11-08 06:44:08+00:00,DoktorDokter,0,"Kesehatan adalah keadaan harmoni yang lengkap dari tubuh, pikiran dan jiwa. Ketika seseorang bebas dari cacat fisik dan gangguan mental, gerbang jiwa terbuka. (B.K.S. Iyengar)",Stigma
2022-11-22 03:37:20+00:00,ShamShamyyyy,2,"At this rate, make it 2/3 days public holiday. For all Malaysian mental health. Anxiety aku, kejap cirit pm, kejap anwar, kejap penyu. Stress gila diaorg main main macam main musical chair. Tekanan jiwa siot 😭😭😭",-
2022-11-18 20:27:00+00:00,TokoRagil,0,"Jika Anda berhenti merokok &amp; memutuskan siklus penarikan diri dari nikotin, kesehatan mental Anda akan meningkat. [British Medical Journal]",Stigma
2022-11-20 00:49:16+00:00,irmaaamega,1,"@salmandoang Dih alasan mau UN gajadi DO, dikira kesehatan mental seseorang gak penting apa-_- lolot 🤮",Others
2022-11-03 15:41:08+00:00,majamallll,0,"@junmyeonjhjs Sehat-sehat, bahagia selalu kak ama semoga malam ini tidurnya nyenyak jgn deg²an, jgn grogi kan bentar lagi mau ketemu ayang² nya niee. OH IYA JAGA KESEHATAN YAHH BIAR KETEMU AYANG SEHAT FISIK &amp; MENTAL SOALNYA AKU TAU PASTI 1% BAKAL MYELOT² DIKIT LAH YAH 🤣😭👍",Awareness
2022-12-15 12:18:48+00:00,kamcagiyyaaa,0,"Demi kesehatan mental gw sendiri, lebih baik gw unfoll. Toh dia juga ga follback gw 😂😂
Gw ga masalah sama solo stand apapun asal masih bisa bersikap wajar. Tapi kl udah terlalu toxic ya mental gw yg lama² sakit liatnya🥹
Masih banyak kok solo stand yg baik² n gw respect 🤍🤍🤍",Awareness
2022-10-31 12:25:09+00:00,nur_suhaily,0,Aku sebenarnya kalau check mental health ni macam suku suku separuh depress dah kot🤣🤣..Penat oooo..Keje awal tahun depan pon dah dalam kepala ni..Ape kene buat..Ape kene standby..Perghh! Silap2 tender MRT Cirle Line pulak..LRT dah start testing..RTS pulak construction 🤯🤯,-
2022-12-16 23:05:40+00:00,venrooose,0,kulang ada tak mental health na balon,-
2022-12-05 14:06:46+00:00,dhyxzlyn,0,"@UNSfess_ aku dapet matkul kesehatan mental kok, prodi bk hehe",Others
2022-12-10 14:40:52+00:00,_kaneisyeon,0,@alineadh19 Yang jelas ga mikirin kesehatan mental qta,Others
2022-12-19 09:18:37+00:00,flyouaregase7,0,"Aku yg keje ft ni pun struggle with mental health sebab expectation and tekanan dari orang atas, apatah lagi atlet2 wakil negara yg bawa nama malaysia",Feelings and Problematization
2022-12-01 01:40:40+00:00,Lilonisme,0,"Jadi maksudnya.. Klu kamu blm ada beban tanggung jawab dan stres pekerjaan, ya kenapa merokok. Stres apa yg mau kamu alihkan. 

Trs Gen Z jawab. 
Tapi kan kami Anxiety. Kalian memang tidak peduli mental health.",Youth
2022-12-29 09:08:13+00:00,syaadabi,0,"@daahhllia Jangan dipaksa cuy, kesehatan lebih penting apalagi mental",Awareness
2022-12-10 09:17:47+00:00,eajpark_ian,0,"@suhar_D Kak maaf kalau gabisa berkata² yg baik mending diem aja. Kamu gak pernah ada di posisi dia. Kamu mungkin gak pernah dibenci seluruh orang didunia kayak yg dia alami.
Tolong jangan asal ngomong kalau udh urusan mental health. Siapapun orgnya yg ngalamin itu, mau artis atau bukan-",Feelings and Problematization
2022-11-04 04:16:22+00:00,iyuuhbanget,0,@tanyarlfes Nder baca replyannya yaa...cek kesehatan mental kamu juga☺,Others
2022-11-12 17:14:40+00:00,namakuyufi,0,"Mental health everyone is different, jgn di sama ratakan, kemampuan mental orang lain dalam menghadapi suatu perkara itu berbeda-beda",Stigma
2022-11-24 03:30:35+00:00,SiKebongce,0,"@collegemenfess mental health mental health, bilang aja lu lagi males. generasi kontol.",Youth
2022-12-06 09:01:02+00:00,real_damage18,0,"@convomfs Healing

Setau gw healing itu buat orang2 yg pengen sembuh dr suatu penyakit..tp lebih ke mental health gt..cuma skrg banyak orang yg pake kata healing sbg kata yg merujuk pergi ke suatu tempat untuk liburan/jalan2 dll gt..",Stigma
2022-11-22 11:50:55+00:00,akakerrii,0,tanginang mental health ‘to,-
2022-12-01 05:40:54+00:00,pinguninbirunda,0,"@convomf kesehatan mental itu penting dan mahal nderr, klo bukan kita yg jaga siapa lgi ??",Awareness
2022-12-12 11:51:27+00:00,baddasblood,0,"The Throne sih. Karena disitu diulas sejelas-jelasnya kenapa Raja Yeongjo terlalu menekan PM Sado, masalah mental health nya blio, kegalauan lady hyegyeong, dan gimana Yi San kecil nunjukin kasih sayang ke ayahnya",-
2023-01-01 20:57:10+00:00,TokoRagil,0,"Jika Anda berhenti merokok &amp; memutuskan siklus penarikan diri dari nikotin, kesehatan mental Anda akan meningkat. [British Medical Journal]",Stigma
2022-11-24 15:04:36+00:00,lazuardi_j,1,@Santi_nya Mental health nya kuat,Others
2022-12-24 10:10:40+00:00,secretlylsy,0,"Need joki psikologi tugas kesehatan mental membuat narasi aspek kognitif, sosial, dan afektif berdasarkan tes psikologis. dl nanti malam pukul 22.00",Others
2022-12-26 01:59:44+00:00,saatiru,0,"@convomf Beli aja nder, seenggaknya case ini bisa mempercantik ig feeds kamu, atau bisa kamu pajang di highlight.. yakali masa pake ipon boba beli case 850rb dibilang mahal???? Your mental health does matter loh",Others
2022-11-25 03:22:35+00:00,krnwt06,0,note : kalau cari cowo/cewe yang gak friendly aja demi kesehatan mental dan jiwa,Awareness
2022-11-11 04:07:19+00:00,ynchoi__,1,"baru sadar. tgl 11 besok skz konser di jakarta dan treasure konser di seoul. karena konser treasure besok pasti penuh dg air mata, jd saya mau menghilang saja mau ngehype skz di jkt aja. demi kesehatan mental ku, ini aja blm waras bener bahkan kerjaanku jd ikut berantakan 🤧",Others
2022-11-20 12:11:36+00:00,kharisma_andin,0,Tes kesehatan mental dimana?,Others
2022-12-25 08:47:18+00:00,nuna_jun,1,"@nkive_e What's wrong about gapyear? Emng kalo ga kuliah berhak di katain? Kalo memang kamu ngerasa circlenya toxic it's okay untuk menjaga jarak. Kesehatan mental lebih utama drpd sekedar nurutin dateng ke reuni tp ujung ujungnya makan ati. Semangat amii, i proud of you 💜💜",Awareness
